bin_centers,bin_edges_left,bin_edges_right,hist_mc,hist_ml
1.0757575757575757,1.0742424242424242,1.0772727272727272,1.4524836985532183,1.5512495617769788
1.0787878787878786,1.0772727272727272,1.08030303030303,1.2469217280184968,1.3552361396304309
1.0818181818181816,1.08030303030303,1.0833333333333333,1.0912630654430888,1.1909550758751428
1.0848484848484847,1.0833333333333333,1.0863636363636362,0.9451884818799101,1.091130365102452
1.087878787878788,1.0863636363636362,1.0893939393939394,0.8721511900982168,0.9347823909450191
1.0909090909090908,1.0893939393939394,1.0924242424242423,0.7624300096842491,0.8524765863675322
1.0939393939393938,1.0924242424242423,1.0954545454545455,0.6864183485539963,0.7562878749937071
1.096969696969697,1.0954545454545455,1.0984848484848484,0.5938824132651044,0.6491911654229675
1.1,1.0984848484848484,1.1015151515151516,0.5373693956421752,0.5599439074472639
1.103030303030303,1.1015151515151516,1.1045454545454545,0.4640016183774104,0.5249060950568597
1.106060606060606,1.1045454545454545,1.1075757575757574,0.411784912035793,0.43202283768218863
1.109090909090909,1.1075757575757574,1.1106060606060604,0.349323155715757,0.3857464816948081
1.1121212121212118,1.1106060606060604,1.1136363636363635,0.3172660638477788,0.3497170331046076
1.1151515151515152,1.1136363636363635,1.1166666666666667,0.2819041171480784,0.3189763109129927
1.1181818181818182,1.1166666666666667,1.1196969696969696,0.24621168496522133,0.29021886112085815
1.121212121212121,1.1196969696969696,1.1227272727272726,0.21349362213091674,0.2472479591325762
1.124242424242424,1.1227272727272726,1.1257575757575757,0.199282746354386,0.20493814794409895
1.1272727272727272,1.1257575757575757,1.1287878787878787,0.16986953835184398,0.18708869634898145
1.1303030303030304,1.1287878787878787,1.1318181818181818,0.15136235129404443,0.164281063755189
1.1333333333333333,1.1318181818181818,1.1348484848484848,0.12624545457277123,0.1414734311614206
1.1363636363636362,1.1348484848484848,1.1378787878787877,0.11500894814482822,0.1176741623679106
1.1393939393939392,1.1378787878787877,1.1409090909090909,0.10410292720005239,0.10081634697250029
1.1424242424242423,1.1409090909090909,1.1439393939393938,0.08526525465909679,0.1057745279711556
1.1454545454545455,1.1439393939393938,1.146969696969697,0.0770031175797213,0.08594180397655762
1.1484848484848484,1.146969696969697,1.15,0.06246175632003602,0.0750338057795385
